fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
ADE20K_2016_07_26/images/training/b/basilica/ADE_train_00002511.jpg,2,1.6662836523,-0.2484849211,-39.2900562087,-0.1353638586,1.5216385623,56.9382303239,0.0006137218,0.0007120971,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/indoor/ADE_train_00002512.jpg,2,1.6693421044,0.3188630501,-247.6532748517,-0.0423647055,1.4925748265,-8.5857014731,0.0007377492,4.92174066683285E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/indoor/ADE_train_00002513.jpg,0,0.9877339005,0.2484585345,-0.1493547857,-0.1034327075,1.1683040857,0.1806193441,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/indoor/ADE_train_00002518.jpg,2,0.5086193431,0.4775214964,-29.2908038562,-0.5302485033,1.3169899083,133.1830324286,-0.0011868309,0.0011874258,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/indoor/ADE_train_00002519.jpg,2,2.0643868059,2.264231296,-417.4776579353,0.6099269531,4.5736603321,-705.9989727786,0.0006134794,0.0056283171,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/indoor/ADE_train_00002520.jpg,2,0.9663915354,-0.5547503414,125.4384375254,0.0430443537,0.6062933005,74.1927632266,-0.000007108,-0.0006290303,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/outdoor/ADE_train_00002522.jpg,2,2.4404656283,2.1450554867,-521.1940457413,1.009159766,4.8715372446,-890.169637224,0.000667061,0.0057326874,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/outdoor/ADE_train_00002524.jpg,2,0.8867864275,-0.1937344178,16.9443283562,0.158423581,0.7016081422,-37.612286001,0.0002380602,-0.0010607015,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/outdoor/ADE_train_00002526.jpg,2,-2.9827970185,-5.5838389692,1239.0230433597,-0.2934449141,-9.8515305427,1496.8093809654,-0.0013862376,-0.0149986365,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/basketball_court/outdoor/ADE_train_00002528.jpg,2,-6.5464614751,0.234145501,1163.9570371508,-2.8229142663,-1.9784284294,829.9968763602,-0.0104849429,0.0006974315,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/bathhouse/ADE_train_00002530.jpg,2,1.4060983176,0.0796585379,-126.9476263597,0.0110516513,0.9344038391,58.2696255567,0.0002716939,-0.0001954536,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/bathhouse/ADE_train_00002533.jpg,2,1.1516151491,-0.1529553584,-27.2052935711,-0.1627857206,0.9983223895,53.0964836542,-0.0002421986,0.0002445177,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00000006.jpg,2,0.4138713782,-0.0550187482,47.6213003152,-0.2778709299,0.7703064928,83.1719030723,-0.0007887043,-0.0001595653,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00000007.jpg,2,0.49820012,0.5138570313,-9.2482771091,-0.0803409476,1.3954336789,-72.2738371993,-0.0011749984,0.0014872598,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00000008.jpg,2,2.483338654,-0.2572024429,-271.6901140202,0.9383717935,1.4156360835,-365.1485309429,0.0024810783,-0.0017067049,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00000009.jpg,2,0.6648752612,-0.0155297129,73.3872920962,-0.3742769818,0.8610072146,131.8382118908,-0.0002565774,4.66265800549694E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018333.jpg,2,2.5762781999,0.0807810936,-229.2947232765,-0.2889092269,1.824601195,110.7207025718,0.0015985243,0.0007196015,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018334.jpg,2,0.7688069496,0.0389007553,-53.6446129383,-0.3319832592,0.6854664734,162.512542783,-0.000487025,-0.0002260249,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018335.jpg,2,0.5018985455,-0.1075930909,102.4030778182,-0.297572,0.6147687273,111.2814981818,-0.0007464242,-0.0001534545,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018336.jpg,2,0.5356349554,-0.2428354984,116.5944933567,-0.0963153692,0.3988528613,85.1906235343,-0.0003441521,-0.0006052827,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018337.jpg,2,2.1238322358,0.8925213166,-408.2011272669,-0.1736903567,2.9761066022,-189.5017613545,0.0008092522,0.0021519961,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018338.jpg,2,1.7110464397,0.1291425391,-176.8905481866,0.190319389,1.7024394769,-183.9862721454,0.0010860155,0.0002915181,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018339.jpg,0,1.1736047268,0.1223162785,-0.0523460433,-0.0697576329,1.1318171024,0.2392440289,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018340.jpg,0,1.1032483578,-0.1396607459,0.0527417138,0.1195990667,1.19873631,-0.2150039673,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018341.jpg,2,0.8487138004,0.1825608046,-79.4389580974,-0.017591544,0.6731515936,62.1594563986,-0.0004044653,0.0002629024,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018342.jpg,1,-1.2007569033,-0.8822008988,-0.9814746853,-0.0517373116,0.1754865223,-0.226554109,0.5171489396,0.8161084535,0.9322550107,-1.3767090241,-0.0231788349,1.1194793715,-0.8288135104,-0.3996205035,0.9765127387,-0.5686840265,-0.2721026977,0.7845739013
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018343.jpg,0,1.0969421864,0.1634711027,-0.0967044309,0.1975836307,0.886164546,0.2031538785,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018344.jpg,2,0.6993256339,-0.3972889813,58.3301349446,0.0046741159,0.4218455177,8.6898428061,4.45153890959986E-05,-0.0014421831,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018345.jpg,1,-0.7740503579,-0.9689319189,-1.2419771189,-0.1903966662,-0.245522611,0.1261268988,1.5497562742,1.0799528346,0.7187274505,-1.0651615032,0.3994995502,1.2990081535,-0.9766226325,0.0418739143,1.1739158867,-0.6854073822,-0.0781558635,1.1358740732
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018346.jpg,2,0.6110914515,0.4799072674,-69.4901807142,-0.1840488856,0.9523577988,83.8167118136,-0.0006928266,0.0003473202,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018347.jpg,2,8.6343715517,-2.365248099,-632.5864174702,2.4556374384,4.3195847578,-980.7453433517,0.0111007881,-0.0015210214,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018348.jpg,2,0.4256653839,-0.8302458163,270.7308910651,0.0637295869,0.093603761,36.645295977,0.0002563921,-0.0020648973,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018349.jpg,2,2.7816343287,2.2681572844,-463.1773614554,0.4409461174,6.8282228107,-958.4033043894,7.93962573131088E-05,0.0077881708,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018350.jpg,0,1.2086845636,-0.0878987461,0.1210260391,0.1822522581,1.1289920807,0.0190186631,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018351.jpg,2,1.3464607981,-0.6693306066,64.7508423493,0.4267081216,0.4752077469,-33.2950087995,0.0014069268,-0.0018461693,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018352.jpg,0,0.8728502393,-0.1944616735,0.2288701981,0.2590374947,0.8292533159,0.2094513774,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018353.jpg,2,1.1675549036,-0.0245338097,-126.1285222925,0.1927060342,0.2984211761,71.2337128458,0.0004322396,-0.0009357526,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018354.jpg,2,0.3455422071,-0.4700253294,197.0696394206,0.0463718753,0.2964521213,5.8631230326,-0.0003641409,-0.0012129249,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018355.jpg,2,0.6292232662,0.2500912608,-13.9590770943,-0.5486152728,1.2737251426,131.1979795385,-0.0012104695,0.0012033351,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018356.jpg,2,-9.2215735487,-11.5107485814,3117.2230467045,-3.0371744507,-18.6399861778,3217.6726320384,-0.0064382366,-0.0273897861,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018357.jpg,1,-0.9466192854,-0.7919163691,-1.3326868543,0.0890309479,0.0613940966,-0.0209878558,0.9928832066,0.9526178361,0.9662881823,-0.7557091805,0.1795131719,0.8206402353,-1.0251030034,0.2732205338,0.758899372,-0.8348791175,0.2741105845,1.0061173861
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018358.jpg,2,0.5762963231,-0.034812774,53.2564611661,-0.2661501266,0.9632463665,55.2438567333,-0.0004633709,8.36577394565944E-06,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018359.jpg,2,-8.5070251466,-3.7911892918,2146.1672290887,-1.3871587432,-6.6770979708,919.1537104467,-0.0084589808,-0.0095885259,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018360.jpg,2,0.3426218253,-0.1542232496,127.583078184,-0.3181624307,0.6116307827,122.1825684511,-0.0010675591,0.0001406774,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018361.jpg,2,0.757242133,-0.3091647539,45.9438540742,-0.0062806151,0.4181138491,113.4759215945,3.71215072909833E-05,-0.0009702672,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018362.jpg,2,0.1082196977,0.2205992232,100.7185487719,-0.2995810829,0.5923245447,120.9757180755,-0.0014544805,0.000458956,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018363.jpg,2,0.7939499583,-0.4291931141,86.2323716099,-0.1297004232,0.2536886901,169.0077091748,-0.0003273065,-0.0006818619,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018364.jpg,2,0.7703705774,-0.2649102206,50.4497545278,-0.0112353496,0.6452620707,15.4500029247,-0.0003777034,-0.0005295126,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018365.jpg,2,0.133108091,-0.3023043161,220.7183344211,-0.2536488215,0.1713829355,181.1815149577,-0.0008551506,-0.0005932269,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018366.jpg,2,0.6062888804,-0.0633348731,-5.1216481344,-0.2680502643,0.4220641274,180.2314433866,-0.0006771414,-0.0004147663,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018367.jpg,0,0.8485774994,0.2707994878,0.1339494884,-0.0927771777,1.1443531513,-0.0161882918,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018368.jpg,1,-0.6003255985,-0.9065093244,-0.9413432201,-0.2555232972,0.3011523513,-0.0132049586,1.2323831768,0.917237679,0.9439028938,-0.7228327259,0.2268060615,1.0371850511,-1.2241161526,0.0967202871,0.7797595862,-0.7460446405,-0.3365190951,0.8095133593
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018369.jpg,2,0.2647916283,-0.1392558031,119.3054664181,-0.2827894557,0.4219986616,138.661371766,-0.0010275542,-0.0001554627,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018370.jpg,2,7.5181951067,0.4554279139,-1430.3761828736,2.2926931454,3.6086684148,-933.0045676102,0.0058667886,0.0017454544,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018371.jpg,2,1.1451763994,-0.2916858416,122.7951501169,0.0058371121,1.5621708299,-133.7036871138,0.0004558526,7.46544928710257E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018372.jpg,2,4.2399559197,-0.6375578987,-453.1093803485,1.8560967138,1.8419749904,-576.2268892635,0.0059714922,-0.0029176831,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018373.jpg,1,-1.0715250379,-1.18680456,-0.7905828121,0.0502777077,0.0096051098,-0.2114294631,0.8336108774,1.0321173459,1.1170425172,-0.9001426685,0.2033956885,0.9159237899,-0.9356818114,-0.1195388209,1.1126814315,-0.9958209342,0.3016185443,0.8016646894
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018375.jpg,2,0.7659485493,0.4224334413,-96.266274442,-0.0215290996,0.8349638263,14.0531233777,-0.0003835727,7.84861444145317E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018376.jpg,2,0.0058429172,-0.1249686078,160.1720373161,-0.4279104252,0.2823775335,206.8475757844,-0.0014222508,-0.0001530831,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018377.jpg,2,0.7832693166,-0.0530640573,66.6425081384,0.2850795329,0.7825508078,-100.3798107639,-0.0001824161,-0.0002551797,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018378.jpg,1,-0.6865984454,-1.0664710953,-0.833753691,0.190157094,-0.1377230943,-0.0079741406,1.0456873916,0.9525111267,1.0959059079,-0.738094285,-0.1878605642,1.167259464,-0.8199739396,-0.3431055764,0.7481531119,-0.7622738355,0.267823419,0.7777144901
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018379.jpg,2,1.002516033,-0.5426189407,123.2366245211,0.1127831661,1.1190374431,-114.5183843955,0.000058936,-0.0005079579,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018380.jpg,2,1.81591129,0.0090319958,-131.3417636297,0.1483506119,1.7441659552,-190.7528527869,0.0011464813,0.0001880311,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018381.jpg,0,0.9872775078,0.2548708618,-0.2338716686,-0.0473880693,1.1099296808,-0.1103285626,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018382.jpg,1,-1.0951915874,-1.1037412908,-0.8947034298,-0.4432702281,-0.0369384248,0.0682791543,1.3080629932,0.9446959293,1.2482743521,-0.503829119,0.2531642942,0.9337831769,-1.3955400886,0.1101049683,0.8152730687,-1.168692027,-0.0489587228,0.9928971383
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018383.jpg,2,7.2137846751,-1.4451987287,-803.9216329911,2.7486118616,3.1770761265,-892.1960690244,0.0083248324,-0.0019590069,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018384.jpg,0,0.9185757041,-0.1479399949,0.1810673326,0.2123286426,0.9919061065,-0.2044062912,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018385.jpg,2,0.5921085843,0.1319725332,12.760465307,0.1070879818,0.8182244472,-32.728283778,-0.0006026149,0.0001690582,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018386.jpg,2,1.0225948986,0.5045369642,-127.2237164168,-0.4952920992,1.1105506644,193.3061334486,-0.0006469048,0.0011917303,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018387.jpg,2,2.9138657853,-0.2019129145,-276.8961813921,0.7057646734,2.7463495544,-356.7736078197,0.0023399942,0.0008659756,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018388.jpg,2,0.1478307478,0.2288386956,75.8124269405,-0.3127030189,0.7372428124,72.585863331,-0.0013661669,0.0004580443,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018389.jpg,2,0.7944574133,0.0115181104,45.2963192203,0.0791026006,0.9491808138,-45.6056256614,1.83045943790808E-05,-0.0002524107,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018390.jpg,2,0.5659568431,-0.0815593511,32.0407208504,-0.093548149,0.7918673643,-24.0675451224,-0.0007312775,-0.0001153434,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018391.jpg,0,1.1542441845,0.1341795921,-0.1022949517,-0.1204504818,1.0164744854,0.0618424118,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018393.jpg,0,0.7407671809,-0.2700599432,0.1274074316,0.1695415378,0.9270113707,-0.1656398773,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018394.jpg,2,382.598493017,191.281538817,-102139.837338248,80.3426396591,517.0960027726,-90152.0092421312,0.2530165332,0.5939232902,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018395.jpg,2,10.8723674397,2.1501728404,-1936.6297545904,1.8484169123,10.9814374164,-1870.3977341337,0.0104103775,0.0066650093,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018396.jpg,2,0.2838977522,0.0443647129,55.6988208539,-0.411883234,0.4302190942,186.0137514214,-0.0012185429,-2.76236748101919E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018397.jpg,2,0.1537610947,-0.2954849684,247.6661085502,-0.1908278786,0.3218470342,149.6540793956,-0.0006758442,-0.0006250469,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018399.jpg,2,1.0180649772,-0.3670556831,19.1165860365,0.1949127808,0.5006762175,-11.7084666114,6.96076128781364E-06,-0.0008433576,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018400.jpg,2,0.2861085945,-0.4302019739,195.1109369475,-0.3035637424,0.2020248255,179.5640532074,-0.0007087537,-0.0008495309,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018401.jpg,2,0.7565960431,0.1951308622,-72.0502701823,-0.1449379181,1.0263390987,-11.8548561855,-0.000268639,-0.0003670078,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018402.jpg,2,0.3943539871,-0.2621632767,100.093868763,-0.3619121534,0.1497222584,234.0330967203,-0.0005316105,-0.0009720682,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018403.jpg,2,0.655648201,0.8344004695,-149.0214247521,-0.5296494224,1.1349070237,149.118346539,-0.0011473929,0.0011641025,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018404.jpg,2,1.6872609943,-0.1766675059,-142.8426430021,0.3646588969,0.7890461178,-123.774889437,0.0016611811,-0.0017657841,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018405.jpg,2,0.6434631553,-0.0795301035,116.8096806847,0.2050162784,0.9135443235,-106.5317918446,-0.0005622153,0.0001623606,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018406.jpg,2,1.085303074,-0.802513727,161.2937422876,0.1148027717,0.6079969896,-42.0739562888,0.0008534834,-0.0016308204,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018407.jpg,2,1.4741962888,0.9026961966,-251.9994822446,0.3057159903,1.814010492,-184.4190605417,-0.000415469,0.0022744788,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018408.jpg,2,1.8079950581,1.0140952785,-338.0233132068,0.5508583388,3.1021127164,-523.4389523493,-0.0005435509,0.003596048,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018410.jpg,0,1.1215873957,0.2002160996,0.0197759699,-0.1749326885,1.0754476786,0.060654901,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018411.jpg,2,2.2994869059,-0.2453786192,-250.7447513585,0.7161574199,1.1078600522,-181.9434661724,0.0011321186,-0.0004049693,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018412.jpg,2,5.7940725878,-1.0891434558,-361.5059600293,3.221555192,3.3506817463,-1076.8621187262,0.0089602236,-0.0018215319,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018413.jpg,2,2.1489797745,0.0410361962,-311.3812749628,0.4996245382,1.656936522,-292.3551260241,0.0011939283,-0.0005175987,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018414.jpg,2,3.9790478329,0.9241622377,-675.0624148514,-0.4477817701,3.4553135215,-90.8124560222,0.002279986,0.0026137186,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018415.jpg,2,12.8040565393,1.3661591614,-1361.8113078661,5.3030844412,11.6959018619,-2458.9240187063,0.0172350376,0.0075118666,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018416.jpg,1,-0.9882505837,-0.898455666,-0.8998520378,0.0247004837,0.3156325305,-0.0367367817,0.9527469691,0.883162981,1.1683379534,-0.7169676907,0.0417322961,1.0489999242,-1.1423591306,-0.2822014453,1.0258395491,-1.3982158607,-0.295610836,1.3420230265
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018417.jpg,2,0.2116933255,0.0863758312,152.73866258,-0.3481584539,0.5456928344,172.5530737637,-0.0010258117,0.0003862831,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018419.jpg,2,0.8194366808,0.5754804034,75.6411930287,-0.0985129287,1.9043141483,-124.7244947529,-0.0007766421,0.0025658856,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018420.jpg,2,1.8562835553,0.0807236549,-174.1832015351,0.4284761794,0.9806318322,-65.1276398418,0.0004828565,0.0005247703,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018421.jpg,0,0.9178429246,0.1554920375,0.1487192214,-0.0728953853,0.7811832428,0.109379895,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018422.jpg,2,0.448494342,0.1027464002,121.5218197061,-0.1760766113,0.9425421759,26.0976922737,-0.0008721331,0.0004872112,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018423.jpg,0,1.2038693428,-0.2086288035,0.2169620693,0.1989157945,1.1558948755,0.0237954594,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018424.jpg,2,0.5853357262,0.0362399996,-13.5805431645,0.0316870626,0.733764737,-41.094387743,-0.0008188854,-5.91572686605062E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018426.jpg,2,18.4239645668,4.4463247753,-4125.6868927353,1.9311391373,11.6207772988,-942.8242712824,0.0146413787,0.0115929906,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018427.jpg,2,8.8037187671,2.2433222016,-1697.0458554488,1.4079799793,6.7838888505,-561.6570411002,0.0068746999,0.0063189361,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018428.jpg,2,3.3871198093,-0.5989213669,-374.2979429102,0.9291332268,0.6864713835,-73.4829950678,0.0034705514,-0.001695087,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018429.jpg,2,1.2776641969,0.5549556296,-191.4652097661,-0.1925828128,1.8747971966,-48.7237472166,-0.0006330423,0.0020871513,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018430.jpg,0,0.9094934464,0.1582367122,0.0591870919,-0.3538821638,1.1857084036,0.1278877258,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018431.jpg,2,0.9430985034,0.3415939458,-73.210479639,-0.2363357522,0.9090667072,69.6588482589,-0.0001171863,3.85857289150836E-05,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018432.jpg,2,3.1161124903,-0.3926722469,-406.0558711669,1.1927115657,1.3578963177,-324.247243042,0.0025278746,-0.0006899026,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018433.jpg,0,1.0102103949,-0.1435603946,0.0769738778,0.1412905008,1.0139050484,-0.1038688198,0,0,0,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018434.jpg,2,2.2022105702,1.3339890623,-294.0152720609,0.0465383733,4.1676581386,-454.7760388638,0.0017536609,0.0028241192,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018435.jpg,2,0.3878268934,0.1433715661,121.1374760563,-0.466804542,1.1692631023,147.2004849509,-0.0006864833,0.0005251706,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018436.jpg,2,0.1468157089,-0.5434114225,260.9563893544,-0.2027632837,0.1030542917,140.1147477832,-0.00075187,-0.001045313,1,0,0,0,0,0,0,0,0,0
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018437.jpg,1,-1.0036199242,-0.8941728613,-0.8831657468,0.1711584071,-0.2149355684,0.0471407847,0.9928547743,0.9450763099,0.494195745,-0.9532904516,0.0362859924,1.0686657941,-1.0649923336,0.2979996617,1.1077918254,-1.206368071,0.4872810446,0.9198199517
ADE20K_2016_07_26/images/training/s/street/ADE_train_00018438.jpg,2,-0.0701287548,-0.3165367917,243.8149989091,-0.315376026,0.1885812462,158.6368367068,-0.0011704314,-0.0005923735,1,0,0,0,0,0,0,0,0,0
